label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
1.0,-0.44719645,0.6030816,-0.47624576,0.5105024,0.56751704,0.3055469,0.7837625,-0.39356172,-0.36444637,-0.3833431,0.7221149,0.7442287,0.78068805,0.50375015,0.67930746,0.79381067,0.44646266,0.894703,0.948194,0.7337184
1.0,-0.44664246,0.60188866,-0.47707003,0.5096047,0.5680971,0.30810663,0.784037,-0.3941842,-0.3624802,-0.384683,0.72066694,0.7436111,0.7798579,0.5019659,0.6775466,0.7900993,0.4449475,0.89320254,0.94648725,0.7330111
1.0,-0.44806087,0.60521674,-0.47014433,0.51265395,0.5631115,0.2965618,0.7813358,-0.3890226,-0.37152213,-0.37818965,0.7276368,0.74723595,0.7846215,0.5116345,0.68616855,0.80649567,0.45354548,0.90045214,0.95471895,0.73732656
1.0,-0.44744954,0.60387695,-0.47545466,0.51109076,0.5669027,0.3036199,0.78331953,-0.39305335,-0.3658442,-0.38215634,0.7232345,0.74473596,0.78131574,0.50510895,0.6806107,0.79656804,0.4477105,0.8958732,0.9494395,0.7342886
1.0,-0.44753364,0.6067505,-0.4690816,0.51317954,0.5619773,0.29345188,0.7791753,-0.38896292,-0.37279612,-0.3750793,0.72944176,0.74791425,0.78496546,0.5132081,0.68759006,0.81091076,0.45533803,0.90250725,0.95618004,0.73820746
1.0,-0.4478369,0.6045081,-0.46525922,0.5127897,0.55954444,0.29253536,0.77933973,-0.38538378,-0.37480682,-0.37588722,0.7304379,0.7492042,0.78722537,0.51635176,0.6898171,0.8119249,0.4579729,0.903249,0.9579869,0.7396139
1.0,-0.44746664,0.60402846,-0.47518235,0.51120347,0.5667982,0.3034237,0.78331035,-0.3928759,-0.36604655,-0.38201505,0.7233676,0.74479294,0.7813988,0.50531197,0.6807599,0.796828,0.44787827,0.896035,0.94966596,0.7344547
1.0,-0.44598454,0.6025949,-0.4801401,0.5093194,0.5702236,0.3104481,0.7838495,-0.39708087,-0.35981822,-0.38526845,0.71902543,0.74224955,0.7776259,0.4986717,0.6747247,0.7868104,0.44212016,0.8918684,0.9439917,0.73146254
1.0,-0.44726735,0.6058718,-0.4755618,0.51184666,0.56687224,0.30152255,0.78213364,-0.39380583,-0.3665787,-0.3800131,0.72431576,0.74486935,0.7810826,0.5055936,0.6811962,0.7995554,0.4483024,0.89722395,0.9503301,0.7346704
1.0,-0.44713,0.6048652,-0.47336465,0.5115198,0.5653194,0.30080023,0.78179103,-0.39198714,-0.3674829,-0.3798133,0.72502285,0.74564016,0.78227335,0.5072735,0.68238366,0.8003791,0.4498529,0.897734,0.9513615,0.73561347
1.0,-0.4474521,0.60403717,-0.47511733,0.5111882,0.5667054,0.30324578,0.7832034,-0.39283836,-0.36611557,-0.38189918,0.7234732,0.74485475,0.78146684,0.505443,0.68087924,0.7970851,0.4479961,0.89612925,0.9497591,0.73451346
1.0,-0.44657674,0.60374546,-0.47644538,0.5102801,0.5666428,0.3031591,0.78155583,-0.39438915,-0.36465216,-0.3810024,0.7233871,0.7448099,0.78094965,0.5045016,0.6802599,0.79712754,0.44761688,0.89589655,0.9487275,0.73384464
1.0,-0.44701722,0.60352564,-0.47758308,0.5104978,0.56846726,0.30641502,0.78379977,-0.3948081,-0.36343992,-0.3835166,0.721479,0.7436569,0.77977127,0.50239104,0.67821217,0.7926363,0.44529772,0.89418364,0.9472371,0.73307604
1.0,-0.4460544,0.6031027,-0.48108172,0.5094137,0.57035565,0.30928582,0.7831602,-0.397964,-0.35998172,-0.3844369,0.7195231,0.74236995,0.7775761,0.4987458,0.6751254,0.78857046,0.44232944,0.89233994,0.94406503,0.73110515
1.0,-0.44658792,0.6015028,-0.4784472,0.50930095,0.56907386,0.30969855,0.7845104,-0.395079,-0.36129415,-0.3857345,0.71963125,0.743012,0.77904445,0.50052375,0.67628837,0.7879368,0.44358006,0.89222544,0.94521195,0.73219806
1.0,-0.44703567,0.60303223,-0.47765595,0.5102889,0.56849587,0.30692187,0.7840123,-0.39470434,-0.36322284,-0.38399655,0.7212035,0.7436142,0.7797822,0.5022219,0.6780282,0.7919179,0.44512787,0.8938562,0.94696087,0.7329288
1.0,-0.44805306,0.60648656,-0.4709441,0.51319695,0.56339747,0.29522577,0.7806122,-0.38997072,-0.37186784,-0.376771,0.7282182,0.7472133,0.78427285,0.5116165,0.6864615,0.80858284,0.4537088,0.90123487,0.954956,0.73717016
1.0,-0.44753307,0.6040057,-0.47457346,0.5112724,0.5662755,0.30260167,0.78304774,-0.39237812,-0.3666734,-0.38160372,0.7238882,0.7451351,0.78186685,0.50611866,0.68146306,0.7979841,0.44860846,0.89651805,0.9502584,0.73479474
1.0,-0.4452299,0.6011376,-0.4809971,0.50820756,0.57065713,0.3129881,0.78373563,-0.39770377,-0.35770848,-0.3865894,0.7175827,0.74168205,0.77676624,0.49694237,0.67290235,0.78308827,0.44064382,0.8904212,0.94212687,0.73070717
1.0,-0.4472111,0.60350204,-0.47868407,0.5106856,0.5692253,0.3071554,0.7842557,-0.3957067,-0.36292705,-0.38375548,0.7209779,0.74323016,0.77919555,0.50134236,0.67763233,0.7918695,0.44459373,0.8937348,0.94638616,0.7322619
1.0,-0.4473107,0.60304874,-0.4742211,0.5107345,0.56610686,0.30376974,0.7832982,-0.39199656,-0.36601812,-0.38240582,0.7233262,0.7450624,0.7818873,0.50577915,0.68097436,0.79622513,0.44830358,0.8958433,0.9497928,0.73478097
1.0,-0.44728464,0.602744,-0.47471333,0.5105789,0.566461,0.30458832,0.78358847,-0.3923242,-0.3654676,-0.38289535,0.72283447,0.7448133,0.7815866,0.505116,0.68043154,0.7951056,0.44774982,0.89533126,0.949195,0.73440915
1.0,-0.4477546,0.60590065,-0.4726305,0.5125174,0.5647411,0.29817757,0.7814937,-0.39130327,-0.36961663,-0.37844783,0.726467,0.7462632,0.78307897,0.5091238,0.68423975,0.8043088,0.45146447,0.8993486,0.952989,0.7361707
1.0,-0.44737738,0.6050208,-0.47307283,0.5117895,0.56513447,0.3001488,0.7818584,-0.3916468,-0.36814368,-0.3796129,0.7253944,0.74583364,0.7825817,0.50786144,0.6829521,0.8013664,0.4503283,0.8981305,0.95184445,0.73578805
1.0,-0.447594,0.6078394,-0.46434143,0.51441807,0.5583979,0.28662187,0.7761213,-0.3854931,-0.3777789,-0.37068412,0.73361975,0.750178,0.78755605,0.5191986,0.69250625,0.8207129,0.46080932,0.90720445,0.96068907,0.7408466
1.0,-0.44676313,0.60485053,-0.47496352,0.5111244,0.566406,0.30253026,0.78192997,-0.3934359,-0.36577892,-0.38045833,0.7239095,0.74490047,0.78115296,0.50533366,0.6807256,0.79791915,0.44820017,0.8966469,0.9498625,0.73476523
1.0,-0.44660947,0.6016856,-0.47670785,0.50950277,0.5678438,0.30805367,0.78399366,-0.39386594,-0.3625728,-0.384708,0.7207397,0.7437311,0.7800497,0.5022227,0.6777073,0.7901387,0.44515762,0.89324176,0.9466531,0.7331912
1.0,-0.44785276,0.6048231,-0.47218764,0.51209855,0.5646026,0.299251,0.7821701,-0.3906032,-0.36933777,-0.3796703,0.72595835,0.74626297,0.7833502,0.5091035,0.6840438,0.80271995,0.45127442,0.8986845,0.95274913,0.73620427
1.0,-0.44730878,0.6038903,-0.47556776,0.5110197,0.5670726,0.30408287,0.78336054,-0.39324364,-0.36544865,-0.38226545,0.72297806,0.74456805,0.7810687,0.50469804,0.68021387,0.7958902,0.4473734,0.8956403,0.94915843,0.73421186
1.0,-0.44742438,0.60619307,-0.4744888,0.51220644,0.5660796,0.2999677,0.7817325,-0.39298406,-0.36780697,-0.37910247,0.7252742,0.7454059,0.7817885,0.50697696,0.68241656,0.8017781,0.44955415,0.8982101,0.9514658,0.735302
1.0,-0.44673058,0.60317564,-0.47673765,0.510244,0.5678308,0.306294,0.7834174,-0.39428866,-0.36347696,-0.38325405,0.7216772,0.74390197,0.7800836,0.5028076,0.6784319,0.79266536,0.4457815,0.89430743,0.947481,0.73344684
1.0,-0.44681874,0.6034868,-0.47647148,0.51044875,0.5676357,0.3056263,0.7832705,-0.39412132,-0.36395398,-0.38284704,0.722063,0.7440706,0.78029186,0.5032719,0.67887,0.79361457,0.44619212,0.8947098,0.94792485,0.7336602
1.0,-0.4477517,0.6081089,-0.47030532,0.5138649,0.56245446,0.29190227,0.77854496,-0.3900849,-0.37331706,-0.37365097,0.73001146,0.7478751,0.7845881,0.51318043,0.68802893,0.8134377,0.4554686,0.9033681,0.95645016,0.7378615
1.0,-0.4468032,0.6079113,-0.4764738,0.5123446,0.56641483,0.29798514,0.77941006,-0.39551136,-0.36723888,-0.37622124,0.7259894,0.7453285,0.7808661,0.506195,0.68237954,0.8047889,0.4495569,0.89921623,0.9512215,0.73462576
1.0,-0.44742268,0.60518616,-0.47536224,0.511665,0.56673515,0.30191457,0.782536,-0.39337462,-0.3666026,-0.38063475,0.7241402,0.7449446,0.7813501,0.5057318,0.68130463,0.7990327,0.44836465,0.8969372,0.9502471,0.7346279
1.0,-0.44753912,0.60441965,-0.47332245,0.5115978,0.5654114,0.30110106,0.7824988,-0.39155716,-0.36779624,-0.38057742,0.724848,0.74565893,0.78252137,0.50745136,0.6825678,0.80003536,0.44985554,0.89751637,0.95139897,0.73552066
1.0,-0.44703263,0.6046332,-0.47572616,0.51114583,0.56705284,0.30340225,0.78264594,-0.39375952,-0.3654225,-0.3813269,0.72333044,0.7445767,0.78084767,0.50466645,0.68021995,0.7967983,0.44747913,0.8960737,0.94929945,0.73429954
1.0,-0.44719046,0.60579544,-0.46811938,0.5125667,0.5613134,0.2940234,0.7790312,-0.3882163,-0.37246916,-0.37554294,0.7293016,0.74812233,0.7853378,0.5134744,0.68753225,0.80984354,0.45559195,0.90218186,0.9561573,0.73854005
1.0,-0.44666588,0.6037282,-0.47528294,0.5105493,0.5666852,0.30424488,0.78253037,-0.3934316,-0.3647881,-0.38177145,0.7229692,0.7446063,0.78092605,0.50446796,0.6798613,0.7954584,0.44738585,0.8955794,0.9489139,0.73435307
2.0,-0.4478659,0.60504186,-0.47118318,0.5123098,0.56382394,0.2978936,0.78161854,-0.38988772,-0.37032673,-0.37882668,0.72680914,0.7467518,0.7839529,0.5103256,0.68505627,0.8046033,0.4523948,0.8995667,0.95370203,0.7367819
2.0,-0.44693214,0.6043056,-0.4760778,0.51091814,0.56727004,0.30409533,0.7827722,-0.3940087,-0.36489552,-0.3817302,0.7229271,0.7443968,0.78061783,0.50413704,0.67974484,0.795803,0.4470394,0.8956351,0.94878954,0.7340261
2.0,-0.4466518,0.6043987,-0.4772379,0.5106739,0.5680849,0.30526406,0.7827963,-0.3950817,-0.36369532,-0.38214082,0.7221574,0.74384826,0.77976227,0.50276136,0.6785425,0.7941448,0.44583958,0.89493436,0.9477402,0.7334377
2.0,-0.44717944,0.6019507,-0.47653383,0.51002514,0.56775314,0.30711722,0.78438306,-0.39349478,-0.36364484,-0.3845259,0.72125417,0.74397117,0.7805063,0.5029905,0.6785891,0.79163045,0.4457948,0.89374614,0.94730717,0.7332658
2.0,-0.44691312,0.60214424,-0.47621304,0.5099264,0.5674837,0.30680326,0.7839045,-0.39345706,-0.36360776,-0.3840991,0.7214674,0.74407655,0.7805426,0.50317496,0.6786447,0.79195,0.44599044,0.8939653,0.94750816,0.7335358
2.0,-0.4460973,0.6023282,-0.4806792,0.5091957,0.5704085,0.3105345,0.7839194,-0.39734113,-0.3596724,-0.38549817,0.7189194,0.7422127,0.7775828,0.49850607,0.67469233,0.7868056,0.44195166,0.891706,0.9437185,0.7311524
2.0,-0.44776225,0.6074056,-0.4704418,0.5134968,0.5624971,0.29267997,0.7789075,-0.3899911,-0.3729013,-0.37449548,0.7295938,0.74782073,0.78466296,0.5129118,0.6877449,0.8122529,0.45516488,0.9027939,0.9560467,0.73767084
2.0,-0.44448233,0.59788674,-0.48274758,0.5065131,0.571725,0.318086,0.78458244,-0.3983053,-0.3543516,-0.3898016,0.714632,0.7405699,0.77530414,0.49388793,0.6698021,0.7760497,0.43790576,0.8875961,0.93860996,0.72899246
2.0,-0.4469708,0.60439086,-0.47880912,0.51076823,0.56910807,0.30605227,0.78338385,-0.39607793,-0.36314958,-0.38284883,0.72151476,0.7433804,0.77915734,0.50168604,0.67786294,0.7932505,0.4448444,0.8943451,0.9468531,0.73255104
2.0,-0.4480389,0.6068461,-0.4687541,0.51361716,0.56182367,0.29262698,0.7795035,-0.38836867,-0.37383366,-0.3751509,0.7298713,0.74816513,0.7854358,0.5140973,0.68843156,0.8122158,0.45593414,0.9030202,0.95685905,0.73839265
2.0,-0.44798368,0.6070839,-0.46954,0.5135999,0.5622217,0.29280484,0.77942866,-0.38906434,-0.37340912,-0.37504965,0.72966295,0.7479606,0.78507,0.5135082,0.6880619,0.81202435,0.45548204,0.9028306,0.95646113,0.7380529
2.0,-0.4474097,0.6047203,-0.4762978,0.5113597,0.5672561,0.3028997,0.7828104,-0.39397138,-0.36583245,-0.3813466,0.7234966,0.74463916,0.78095734,0.50483865,0.68059814,0.79766864,0.44759405,0.8962417,0.9493946,0.7340229
2.0,-0.44790754,0.6053497,-0.47150952,0.51242733,0.5636799,0.2968627,0.78107303,-0.39017016,-0.3707156,-0.37814128,0.72728944,0.74695796,0.78408724,0.5107141,0.6855756,0.80613744,0.452825,0.9000798,0.95397365,0.73671585
2.0,-0.44730636,0.60503983,-0.4766859,0.51141846,0.56772125,0.3034805,0.7829699,-0.3944093,-0.36534762,-0.3814927,0.7231363,0.7443166,0.7804888,0.5041776,0.6799844,0.796845,0.44697452,0.8959628,0.9490162,0.73387027
2.0,-0.44731557,0.6072062,-0.4755929,0.51248896,0.5662981,0.2986317,0.78069836,-0.3942318,-0.36787292,-0.37760657,0.7257945,0.7454205,0.7814265,0.506791,0.68266577,0.80384433,0.4497043,0.89888924,0.9515092,0.73492956
2.0,-0.44597918,0.60227346,-0.47870997,0.5092596,0.569123,0.30941793,0.7835197,-0.39595872,-0.3606998,-0.3847056,0.7197809,0.74286723,0.7785315,0.50000906,0.67582595,0.78817385,0.44337985,0.8924619,0.94498086,0.7321921
2.0,-0.44530663,0.6081535,-0.45249066,0.51486,0.54881346,0.2714139,0.764885,-0.37788206,-0.38670856,-0.35851252,0.7431668,0.7555201,0.7926614,0.53237873,0.7026724,0.84261125,0.4738406,0.9180895,0.9695218,0.7468922
2.0,-0.44723725,0.6033989,-0.47560197,0.5107266,0.56704473,0.3045721,0.7834503,-0.39316452,-0.36512572,-0.38267666,0.7227213,0.744538,0.7810764,0.5045297,0.68000644,0.7951771,0.4471973,0.8953124,0.94888604,0.73412484
2.0,-0.44771504,0.60510206,-0.47352222,0.51200914,0.5654938,0.300194,0.7823151,-0.3917787,-0.3683184,-0.37994325,0.7252882,0.7457336,0.7825343,0.50776327,0.6829948,0.80144006,0.4501336,0.8980534,0.95178884,0.7355604
2.0,-0.4478792,0.6060716,-0.4729364,0.51264524,0.564857,0.2978861,0.7814756,-0.3914923,-0.36977553,-0.37832618,0.72656363,0.74627185,0.7830647,0.5091597,0.6843774,0.8047906,0.45149404,0.8994768,0.9530344,0.7360525
2.0,-0.44749758,0.60388196,-0.47444582,0.51122665,0.5662351,0.30279493,0.78311193,-0.3922871,-0.36659455,-0.3816972,0.72380763,0.7451197,0.7818706,0.5060673,0.68139124,0.79769516,0.44858402,0.8964255,0.9502032,0.7348119
2.0,-0.44717318,0.6042329,-0.47692034,0.5109632,0.5679076,0.30473092,0.78330976,-0.39444435,-0.36458158,-0.38238722,0.7224602,0.7440994,0.7802906,0.5035206,0.6793047,0.79502517,0.44637856,0.8951952,0.94828737,0.73356616
2.0,-0.4475963,0.6055707,-0.47547084,0.5119685,0.5667106,0.30117717,0.782399,-0.39348292,-0.3670838,-0.38014695,0.7245056,0.7450565,0.78144956,0.5060372,0.68173283,0.80017036,0.44870123,0.89735585,0.95055777,0.7346153
2.0,-0.44726622,0.6047373,-0.47743678,0.51121855,0.5681883,0.30434754,0.7831926,-0.39494288,-0.3646863,-0.3820139,0.72258675,0.74402094,0.78009087,0.50336295,0.67932636,0.7956428,0.44630146,0.8953971,0.9482766,0.73336154
2.0,-0.4478072,0.6039859,-0.4730006,0.5115555,0.5651965,0.30101344,0.78282887,-0.39096233,-0.36823964,-0.38106763,0.7249103,0.7458509,0.7829307,0.5079813,0.6829648,0.80015534,0.4501536,0.8975303,0.9516811,0.735632
2.0,-0.44696066,0.6034111,-0.47916526,0.5103302,0.5694987,0.30771884,0.78409,-0.39602154,-0.36231908,-0.3842067,0.7205829,0.7430526,0.77888346,0.5008687,0.67700434,0.79087925,0.44400182,0.8933559,0.9459593,0.7321356
2.0,-0.44721824,0.60523343,-0.47793996,0.5113692,0.5684751,0.30414054,0.7829675,-0.3955214,-0.36454788,-0.38161966,0.72262496,0.7438875,0.7797863,0.5030483,0.6791655,0.7959873,0.44609427,0.89551544,0.9481581,0.7331862
2.0,-0.44762468,0.60352176,-0.47440857,0.5111721,0.56627536,0.303181,0.7834689,-0.39209664,-0.3665536,-0.38213402,0.72360504,0.7450871,0.7819367,0.50600314,0.6813442,0.7971928,0.44849524,0.89618635,0.9500791,0.7347262
2.0,-0.4474157,0.60640407,-0.47412634,0.51234925,0.56574756,0.29924175,0.7813973,-0.3927958,-0.3682536,-0.37852407,0.7257111,0.74561936,0.78201336,0.50747865,0.68288976,0.8028185,0.45008186,0.89866966,0.9518849,0.7355198
2.0,-0.4470812,0.60512614,-0.4770473,0.5112747,0.5679715,0.30392683,0.7828246,-0.39485264,-0.364799,-0.3815163,0.7228608,0.7441075,0.78012305,0.5036195,0.6794584,0.79616696,0.44652218,0.8957156,0.9486078,0.73370224
2.0,-0.44723257,0.6038357,-0.4758336,0.51092327,0.56721807,0.3043506,0.783338,-0.39347997,-0.36516708,-0.38236198,0.7228075,0.74446416,0.7809022,0.5043971,0.6799548,0.79550314,0.4471309,0.8954645,0.9488953,0.7340594
2.0,-0.4469118,0.60297555,-0.47702816,0.5102509,0.5681068,0.3067312,0.7838451,-0.39430887,-0.36338186,-0.38377023,0.7213929,0.74377364,0.78000224,0.5025749,0.6782505,0.7921144,0.44548234,0.8940255,0.9472541,0.7332448
2.0,-0.44767296,0.60534275,-0.47421375,0.51203465,0.5659176,0.30045313,0.7823047,-0.39240396,-0.3679388,-0.3799274,0.7250599,0.7455045,0.78214926,0.50717896,0.6825781,0.8011097,0.44966766,0.8978636,0.9513864,0.7352312
2.0,-0.44770616,0.6035763,-0.47357693,0.51130426,0.5656315,0.30215645,0.78316027,-0.3914256,-0.36739025,-0.3816349,0.7242546,0.74550647,0.7825104,0.5070344,0.68219966,0.79859304,0.449405,0.8968175,0.950868,0.7351927
2.0,-0.4458128,0.6098335,-0.46333057,0.51427144,0.5558344,0.28024963,0.7698756,-0.3863255,-0.37897646,-0.36314198,0.7369454,0.75160843,0.7877853,0.5216527,0.6951164,0.8301885,0.4643828,0.91120434,0.9627478,0.7419732
2.0,-0.44582945,0.6003555,-0.48180673,0.5083133,0.57138735,0.31423733,0.7850337,-0.39769077,-0.35755232,-0.38795435,0.71679705,0.741334,0.7765637,0.49629852,0.6725121,0.7816659,0.43994787,0.8896565,0.94139886,0.7299863
2.0,-0.44741398,0.6038101,-0.47526485,0.5110618,0.56684226,0.30374444,0.78336924,-0.3929172,-0.3658017,-0.38221604,0.7231931,0.7447351,0.7813381,0.50512326,0.6805811,0.79637855,0.44771338,0.89582974,0.9494617,0.7343731
2.0,-0.447881,0.60482454,-0.47102058,0.51221323,0.5636752,0.29786053,0.7816131,-0.389691,-0.3703867,-0.3789325,0.72684604,0.7468376,0.78410333,0.5105073,0.6851891,0.8046429,0.4525243,0.8995668,0.9537796,0.7368494
2.0,-0.4478283,0.60617226,-0.46737707,0.51324475,0.5607598,0.29198232,0.7789269,-0.38725984,-0.3743357,-0.37497765,0.7304089,0.74870306,0.7861925,0.5152946,0.6892058,0.81295574,0.45695528,0.9034574,0.95755374,0.73905516
2.0,-0.44481343,0.5995475,-0.4801658,0.50741345,0.56993896,0.31413472,0.78369695,-0.39689496,-0.35704523,-0.38723654,0.71709615,0.74182874,0.77704835,0.49690893,0.67265004,0.7813875,0.44075185,0.88979334,0.94168293,0.73080426
2.0,-0.44733706,0.6028498,-0.47464594,0.5106098,0.5663823,0.30424616,0.78349465,-0.39223588,-0.36567208,-0.3827803,0.7230178,0.7449052,0.78170127,0.5053807,0.6806531,0.7955983,0.44791314,0.8955159,0.9494226,0.73453295
2.0,-0.44848764,0.6029755,-0.47022,0.5119488,0.563376,0.29920053,0.7830772,-0.38836992,-0.37065703,-0.3807827,0.72624075,0.74695444,0.78481525,0.51078737,0.68543744,0.80283624,0.45271116,0.8987379,0.95358807,0.7366728
2.0,-0.44751287,0.60590273,-0.4744098,0.5121303,0.5660293,0.3001256,0.78193015,-0.39276937,-0.36785614,-0.37943304,0.72519684,0.7454457,0.7819234,0.5070713,0.6824729,0.80154604,0.4495778,0.8980873,0.95145625,0.7352944
2.0,-0.44796702,0.60557294,-0.47195843,0.5125686,0.5643021,0.29775435,0.7816344,-0.3905584,-0.37024754,-0.37858185,0.7267692,0.7465573,0.78360295,0.5099061,0.6848749,0.8049172,0.4520655,0.89961016,0.95349634,0.73646337
2.0,-0.44510657,0.60063124,-0.48298758,0.50793636,0.5720837,0.31524262,0.78427994,-0.39910516,-0.35603422,-0.38788748,0.7161206,0.7407614,0.77545613,0.4947793,0.67106175,0.78009474,0.4387377,0.88916576,0.9401652,0.7293828
2.0,-0.44591594,0.6065593,-0.47847736,0.5109503,0.568647,0.30404696,0.78099066,-0.39716524,-0.3630299,-0.37990716,0.7226313,0.7435041,0.7786304,0.50187296,0.67790943,0.79579794,0.44536588,0.8957463,0.9476054,0.73327726
2.0,-0.44773299,0.60704106,-0.46964312,0.51336575,0.5624889,0.29372776,0.77957296,-0.38929307,-0.37269324,-0.37540245,0.7291914,0.7476882,0.7846991,0.51282686,0.68731135,0.81059045,0.4548568,0.90232444,0.95600694,0.7380017
2.0,-0.4474883,0.60615027,-0.47210068,0.5124761,0.5633992,0.29529634,0.7795663,-0.3911354,-0.3707273,-0.3762805,0.72801334,0.74717873,0.7839267,0.5108339,0.68600637,0.8084413,0.45336047,0.9009064,0.9541407,0.7365863
2.0,-0.44711402,0.6078074,-0.47390816,0.51279473,0.56458646,0.29537895,0.7789046,-0.3932429,-0.369662,-0.37509334,0.727702,0.7464876,0.78254426,0.5091693,0.68482745,0.8084698,0.45212224,0.9008921,0.95339006,0.73599184
2.0,-0.44792935,0.60574496,-0.47392836,0.5124236,0.56548786,0.29892287,0.7819169,-0.39213622,-0.36898267,-0.3790844,0.72587675,0.74591196,0.7826338,0.50819004,0.68364257,0.8033833,0.45061767,0.8987374,0.95220655,0.7354595
2.0,-0.44721463,0.60711026,-0.4698239,0.5130306,0.5613507,0.29123688,0.7773204,-0.38980326,-0.37307402,-0.37310028,0.7304181,0.74843055,0.78519285,0.51384026,0.68863153,0.8142395,0.4563503,0.90355235,0.9565321,0.73800904
2.0,-0.44670036,0.60796857,-0.47581872,0.5123085,0.56600523,0.2975825,0.7792005,-0.39497674,-0.36759496,-0.37608427,0.7262898,0.7455466,0.78116673,0.50680304,0.68269235,0.80521953,0.4499601,0.8995033,0.95168346,0.73507714
2.0,-0.44758207,0.60343075,-0.47317672,0.5111644,0.56533194,0.30203497,0.78296083,-0.39115077,-0.36742473,-0.3815336,0.72437555,0.7456374,0.78267777,0.5073002,0.68234175,0.79870504,0.4496337,0.89690715,0.95104444,0.7354169
2.0,-0.44821602,0.6072372,-0.4644505,0.5145998,0.5584548,0.2866694,0.7769653,-0.38504386,-0.37837672,-0.3716567,0.73353153,0.75029415,0.78801686,0.51959497,0.6930164,0.8207604,0.46099982,0.9070613,0.9607793,0.7405944
2.0,-0.44725996,0.60363454,-0.47504133,0.5109316,0.5666591,0.30386126,0.7832244,-0.39282876,-0.36567482,-0.38214713,0.7231758,0.7447737,0.7813717,0.5051124,0.68052775,0.7961524,0.44779292,0.89578146,0.9494048,0.7344218
