label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
4.0,0.077463485,-0.33941996,0.29924357,0.71344095,0.38956225,-0.48618752,0.5467135,-0.022082187,0.21183589,0.020744704,0.6390931,0.53180104,0.62035173,0.5867787,0.7093271,0.4290569,0.6734204,0.71438056,0.7300193,0.7757555
4.0,0.07747173,-0.34309414,0.30226183,0.7190146,0.39200076,-0.4895265,0.5513516,-0.022957273,0.21277541,0.02134443,0.63624275,0.52912015,0.6174196,0.5839426,0.7078435,0.42541862,0.6706243,0.7132189,0.7278784,0.77442485
4.0,0.077391,-0.3302873,0.29165697,0.6994142,0.38350722,-0.47795552,0.53541714,-0.019760936,0.20969188,0.019252025,0.6461167,0.538374,0.6274401,0.5938357,0.71292377,0.4384593,0.68015003,0.7170476,0.73510003,0.7791042
3.0,0.078033306,-0.35037878,0.30853617,0.73022205,0.39673695,-0.495687,0.56037945,-0.025042206,0.2147707,0.023229845,0.6307784,0.52350444,0.6117195,0.57801855,0.70518553,0.41788918,0.66501385,0.711049,0.7234865,0.77155626
4.0,0.077621475,-0.3346676,0.2953763,0.70609957,0.3863733,-0.48175186,0.5408466,-0.02094847,0.2108165,0.020178348,0.64278823,0.5350738,0.6239957,0.59029907,0.7112777,0.43386102,0.67681354,0.71576184,0.7325405,0.77743334
1.0,0.07778255,-0.33455274,0.29504138,0.70539856,0.3862035,-0.48114875,0.5400632,-0.020783916,0.21099228,0.0202998,0.6431967,0.53557134,0.62437636,0.59031236,0.7114509,0.43422127,0.67709243,0.71593904,0.7326913,0.77755
3.0,0.07758412,-0.35438868,0.31172085,0.73656005,0.39951545,-0.49977142,0.5655534,-0.025938168,0.2154876,0.023380667,0.62754065,0.52081454,0.6085934,0.5753218,0.7033617,0.4140471,0.662212,0.7098021,0.72146344,0.7702479
2.0,0.07742847,-0.34941074,0.3078587,0.7294142,0.3962995,-0.49574775,0.5599561,-0.024803467,0.21407607,0.022386111,0.6310466,0.5240109,0.61218977,0.579146,0.70523703,0.41872054,0.66571057,0.711189,0.72419333,0.77198815
4.0,0.07760933,-0.3402215,0.30006385,0.7147861,0.39009026,-0.48693502,0.5479838,-0.022393122,0.21208918,0.021053903,0.6384019,0.53090626,0.619548,0.5860327,0.70902973,0.4281221,0.6726109,0.7140498,0.7293727,0.775377
4.0,0.07759237,-0.3445473,0.3035941,0.72137785,0.3929623,-0.49083543,0.5532983,-0.023444995,0.21312872,0.021730773,0.63509643,0.52786994,0.6162167,0.5827514,0.7073015,0.42381328,0.66945297,0.71276706,0.72697735,0.77382386
4.0,0.077203214,-0.3570447,0.31383103,0.74083143,0.40138572,-0.502591,0.56905055,-0.026521571,0.21590197,0.023379035,0.6253464,0.51904655,0.60651183,0.573601,0.70210993,0.41151774,0.6603764,0.7089643,0.7201623,0.7694016
4.0,0.077362664,-0.3506554,0.30863643,0.7309817,0.39709726,-0.49666885,0.561065,-0.024967507,0.21442175,0.022482,0.6302796,0.5235227,0.61145025,0.57829064,0.70474654,0.41771227,0.665019,0.7109155,0.7236727,0.7716529
3.0,0.07702299,-0.33145267,0.29258108,0.7014467,0.3843775,-0.47942042,0.53704506,-0.019997932,0.2097225,0.019035168,0.6450506,0.537635,0.62651116,0.5931957,0.7122917,0.4372533,0.67941415,0.71669036,0.7346428,0.7787591
2.0,0.07737355,-0.34623042,0.3051793,0.72447914,0.3941856,-0.4928741,0.5559611,-0.023987621,0.21328224,0.021783046,0.63350433,0.5263505,0.61468184,0.58160806,0.7064852,0.42191514,0.6681015,0.712154,0.72603464,0.7731772
1.0,0.07736804,-0.33686975,0.29735416,0.70994574,0.387947,-0.4842624,0.5441051,-0.021566942,0.21110287,0.02026873,0.6408012,0.5332456,0.6220664,0.58875513,0.7102367,0.43144283,0.67509633,0.7150047,0.731322,0.7766168
2.0,0.077660225,-0.35169715,0.3095954,0.7325327,0.3977251,-0.4973185,0.5622216,-0.025332041,0.21481499,0.023015402,0.6295981,0.52266735,0.6106867,0.5772996,0.7044769,0.41657683,0.6641847,0.71065193,0.7229669,0.7711741
4.0,0.07736243,-0.340636,0.30024523,0.7153558,0.39040118,-0.48744416,0.54839414,-0.022353515,0.21209762,0.020828642,0.63807,0.53087395,0.6193093,0.585898,0.70877093,0.42786077,0.6724652,0.71394676,0.72931015,0.77533454
4.0,0.07809368,-0.3505622,0.30879378,0.7306454,0.39686438,-0.4958859,0.5607219,-0.025173903,0.21479368,0.023343496,0.6305963,0.52323055,0.6115294,0.5778349,0.7051322,0.41758862,0.6648205,0.7109867,0.7233372,0.7714349
2.0,0.077250324,-0.3492287,0.30726045,0.72853035,0.39613748,-0.49530432,0.55904514,-0.02444622,0.21411169,0.022090197,0.6314592,0.5248329,0.61266845,0.57945347,0.7052851,0.41933998,0.666198,0.7113739,0.7245757,0.7722717
4.0,0.07772076,-0.35707024,0.31413585,0.74093634,0.40130416,-0.5022422,0.56913006,-0.026779324,0.21613541,0.024038069,0.62541205,0.5185926,0.60640293,0.5732001,0.7023313,0.4112148,0.66009194,0.70895207,0.719823,0.76916426
1.0,0.07758647,-0.33761033,0.2977029,0.71046823,0.3883191,-0.48433846,0.5442931,-0.021591663,0.21153784,0.020589516,0.640594,0.5331646,0.6218104,0.5880708,0.7101091,0.43096983,0.67474496,0.7149397,0.73097277,0.776413
1.0,0.0776964,-0.33715847,0.29753047,0.7100216,0.3880265,-0.48402643,0.5440485,-0.021631032,0.21141091,0.020662852,0.6408273,0.53314596,0.6219951,0.5883226,0.71030915,0.4312286,0.67489535,0.7150036,0.73107857,0.77647305
4.0,0.0773079,-0.32986048,0.2917062,0.6995247,0.38333687,-0.4781232,0.535674,-0.019938685,0.20932306,0.01915025,0.64607567,0.53807664,0.627438,0.5941919,0.7129841,0.4384429,0.6802201,0.7170503,0.73522407,0.7791131
4.0,0.07758342,-0.3643731,0.31987977,0.7518813,0.40616494,-0.50870556,0.57780915,-0.028469235,0.21795025,0.025147103,0.6200111,0.51380956,0.60099244,0.56788033,0.69936,0.40439793,0.6549695,0.70681953,0.71590656,0.76666445
2.0,0.07788448,-0.3529298,0.31071335,0.7343884,0.3984949,-0.49828136,0.56385493,-0.025722831,0.21526408,0.023507863,0.62866694,0.5215398,0.6096178,0.57618535,0.70406884,0.41530192,0.66308063,0.7102094,0.7220557,0.7706337
1.0,0.077591434,-0.33591858,0.29630423,0.7078963,0.38719293,-0.4827619,0.54207957,-0.021179825,0.21110852,0.020329796,0.64193743,0.53445864,0.62321395,0.5893807,0.71080637,0.43266457,0.67607594,0.7155075,0.7319854,0.77703017
1.0,0.07700044,-0.3373546,0.29754102,0.7106342,0.38832107,-0.48492983,0.5446101,-0.021500722,0.21106908,0.019919634,0.64038223,0.5332358,0.6217854,0.5886541,0.7099053,0.4311533,0.6749526,0.71487415,0.73128873,0.7765847
2.0,0.07720196,-0.3478442,0.30617797,0.7265323,0.39524123,-0.49418378,0.5574916,-0.024128214,0.21372509,0.021814652,0.63243604,0.5257217,0.6136655,0.58052415,0.70580435,0.42065874,0.6671685,0.7117518,0.7253305,0.77275795
1.0,0.07701778,-0.33327594,0.29395688,0.70400876,0.3855634,-0.4809512,0.53912437,-0.020362452,0.2102193,0.019284822,0.6437324,0.53648806,0.62515724,0.59180254,0.7115728,0.43552732,0.67812306,0.7161639,0.73365885,0.77815264
1.0,0.07755934,-0.3388538,0.2987892,0.71248615,0.38916275,-0.48558813,0.54603475,-0.021938488,0.21179962,0.020763882,0.63954884,0.53213066,0.6207373,0.5871252,0.7095807,0.42965782,0.6737429,0.71450764,0.73022574,0.77593917
3.0,0.07722286,-0.33600742,0.2965579,0.7086069,0.38739005,-0.48356593,0.5429782,-0.021275662,0.21083567,0.019969657,0.64144796,0.53400916,0.6227896,0.5895257,0.71053636,0.43239957,0.6758296,0.7152743,0.7319045,0.7769808
3.0,0.07745526,-0.35573807,0.31288797,0.7388436,0.4004694,-0.5012184,0.5674271,-0.026316158,0.21568888,0.023466974,0.62639934,0.5197852,0.6074915,0.57439965,0.7027452,0.41265413,0.6612238,0.7093718,0.72075564,0.76976985
3.0,0.07805654,-0.3580157,0.31491214,0.7421161,0.40183052,-0.50264955,0.5699989,-0.027039796,0.21661767,0.02461087,0.6248892,0.5179142,0.6057598,0.57225066,0.7021288,0.4103129,0.6593371,0.7087111,0.71913916,0.76874167
3.0,0.07699631,-0.34245214,0.30162597,0.7182563,0.39168397,-0.48943144,0.5507401,-0.02270028,0.21232101,0.02069471,0.6365494,0.52975583,0.61791337,0.5847811,0.7078867,0.42612305,0.67127573,0.71338826,0.72850335,0.7747867
3.0,0.07719256,-0.3422626,0.3017282,0.7182243,0.39155963,-0.48930475,0.55083245,-0.022826292,0.21231014,0.020920075,0.6365901,0.52949023,0.6178741,0.5847539,0.708014,0.42607915,0.67118,0.7133774,0.7283919,0.77471644
1.0,0.077216566,-0.33405992,0.29472417,0.7052505,0.38605222,-0.48154435,0.5401382,-0.020646013,0.21047813,0.019633338,0.6431432,0.5357567,0.62450385,0.59105116,0.7113455,0.43461686,0.67743653,0.71593124,0.7330982,0.77778304
4.0,0.07722247,-0.34507057,0.30403817,0.72251076,0.39341852,-0.4918049,0.55428606,-0.023551755,0.21298587,0.021400355,0.63446194,0.5274827,0.6157125,0.5826098,0.7069066,0.42325386,0.6691229,0.7125505,0.72683305,0.77369875
4.0,0.076844476,-0.33752537,0.29781085,0.7112372,0.38850483,-0.485439,0.5452191,-0.021618083,0.21094587,0.019791894,0.64004314,0.53289515,0.6214868,0.5886156,0.7097333,0.43083915,0.6747418,0.71474075,0.7311848,0.776498
4.0,0.07794677,-0.35961244,0.31627113,0.74475634,0.4029431,-0.50427336,0.5721225,-0.027489394,0.21688926,0.02476646,0.62359565,0.51673865,0.60450137,0.57114416,0.7014257,0.40869036,0.65819496,0.7082273,0.71830964,0.76817745
2.0,0.07747208,-0.35046533,0.30861092,0.7308217,0.39696535,-0.49650478,0.56099504,-0.025030524,0.21438697,0.022591494,0.6303806,0.52343744,0.61150426,0.57834905,0.70485455,0.4177659,0.6650407,0.7109379,0.7236749,0.7716488
4.0,0.07738616,-0.33364037,0.29467338,0.7049732,0.3857874,-0.48128158,0.5400171,-0.020759434,0.21034592,0.01978875,0.6433214,0.535606,0.62463,0.59123194,0.7115504,0.4347442,0.6775165,0.7159899,0.7331445,0.7777856
3.0,0.07763248,-0.35000274,0.3081807,0.729885,0.396598,-0.49582356,0.56019294,-0.024871789,0.21442989,0.022698082,0.6308612,0.5238434,0.61193395,0.57857996,0.7051321,0.41830063,0.665374,0.7111088,0.7238672,0.77179784
2.0,0.07785998,-0.35773224,0.31453943,0.741631,0.40167844,-0.5024723,0.5694513,-0.026857175,0.21643835,0.024301834,0.62513906,0.518427,0.60613227,0.572632,0.70217705,0.41069698,0.6597645,0.7088853,0.71952176,0.76894724
1.0,0.07751645,-0.33453867,0.29541886,0.70625377,0.3863454,-0.48193216,0.54101855,-0.020997792,0.21063626,0.020066805,0.6427027,0.5349629,0.62396836,0.590455,0.7112622,0.43382686,0.67683977,0.7157491,0.7326017,0.7774335
4.0,0.0772367,-0.33422154,0.29481405,0.70541286,0.38614848,-0.48160273,0.54020566,-0.02066262,0.21054322,0.019673899,0.6430827,0.53573644,0.6244464,0.5909212,0.71129984,0.4344895,0.6773718,0.7159244,0.7330419,0.7777435
2.0,0.077482715,-0.34666035,0.30532503,0.72467554,0.39439222,-0.4929018,0.55607057,-0.02393359,0.21359709,0.021956824,0.63338614,0.5263243,0.61449915,0.58120584,0.70639366,0.4217438,0.6678563,0.7120684,0.7257808,0.77307874
2.0,0.07788525,-0.35224178,0.31022835,0.7334662,0.39805266,-0.4977539,0.5631673,-0.025611132,0.21505633,0.023399241,0.6291222,0.5218913,0.61007136,0.576697,0.7043302,0.41589335,0.6635207,0.7103822,0.7224027,0.7708511
2.0,0.07771771,-0.3585517,0.31514132,0.74285865,0.40225103,-0.5033443,0.5705834,-0.027010486,0.21660352,0.024269007,0.62445956,0.51785773,0.6054315,0.57210994,0.7017593,0.40998986,0.6591472,0.7085706,0.7190767,0.7687159
2.0,0.077727854,-0.35150245,0.30925727,0.73186666,0.39753768,-0.49685907,0.5616202,-0.025167651,0.21491024,0.023038663,0.6299274,0.5230545,0.6109786,0.5774111,0.7046103,0.41696042,0.664418,0.71076345,0.723105,0.7713014
1.0,0.07716123,-0.336587,0.2967878,0.7091209,0.38774273,-0.48389027,0.54330707,-0.02125226,0.21105456,0.019958504,0.64117366,0.5339613,0.6225187,0.58914673,0.71030605,0.43206584,0.6755758,0.7151661,0.73170614,0.7768875
3.0,0.07769577,-0.3585476,0.31529576,0.7431486,0.40228763,-0.5035385,0.5708572,-0.027127363,0.21649297,0.024259545,0.6243319,0.5176436,0.60532814,0.57212555,0.701735,0.40981835,0.6590772,0.7085388,0.71905285,0.7686601
2.0,0.07730079,-0.34503728,0.3041355,0.72260094,0.393397,-0.49181873,0.5544211,-0.023621067,0.2129839,0.021502115,0.6344206,0.5273078,0.61564124,0.5825622,0.7069409,0.4231774,0.6690313,0.71251917,0.72674775,0.77364266
4.0,0.07774531,-0.3453355,0.3044014,0.72273463,0.39347115,-0.49152994,0.55443305,-0.02376037,0.21334547,0.0220538,0.6344467,0.52706426,0.61551565,0.5820328,0.70704603,0.42287144,0.6687394,0.7125014,0.72640795,0.7734399
3.0,0.077263676,-0.34298766,0.3021298,0.7189622,0.39198178,-0.48963642,0.55127937,-0.022903606,0.21260345,0.021086,0.63625616,0.5292877,0.6175204,0.584185,0.7077931,0.4255341,0.67080486,0.7132607,0.72807926,0.7745238
3.0,0.07722118,-0.3557258,0.31265903,0.73864,0.40048218,-0.5012795,0.5672414,-0.026130423,0.2156331,0.023160532,0.6264322,0.52011234,0.6076004,0.5745846,0.70266056,0.41289103,0.6613974,0.7093918,0.7209304,0.7699074
2.0,0.077923305,-0.35006014,0.30815154,0.72961277,0.39653343,-0.4954049,0.55985534,-0.024864584,0.21467835,0.023032464,0.6310585,0.5239225,0.6120373,0.5783447,0.70527184,0.4183287,0.6653485,0.71116865,0.7237594,0.7717461
2.0,0.077544615,-0.34653503,0.30514503,0.7243308,0.3942783,-0.4925948,0.5556291,-0.023881882,0.21360636,0.021991841,0.6336193,0.52659434,0.61475056,0.5812877,0.70650095,0.42191067,0.66807264,0.71220237,0.7259354,0.7731463
1.0,0.077478044,-0.33636346,0.29673272,0.708745,0.38753024,-0.4834208,0.54297346,-0.021320201,0.21113962,0.020283453,0.64143336,0.5339413,0.622687,0.5890974,0.71054196,0.4321678,0.67562526,0.715259,0.7316753,0.77685827
4.0,0.07729432,-0.33609813,0.29656476,0.70855635,0.38741365,-0.48350045,0.5429793,-0.021257728,0.21095642,0.020050734,0.6414553,0.5339898,0.6227374,0.5894068,0.7105335,0.4324005,0.6757446,0.71523654,0.7318117,0.7769627
4.0,0.077545255,-0.33251634,0.2935316,0.70275265,0.38495573,-0.47981584,0.5381202,-0.02037783,0.21028909,0.019754298,0.6444713,0.5367137,0.62571055,0.5920187,0.71209973,0.43612254,0.67846435,0.71641093,0.733804,0.7782635
2.0,0.077379465,-0.34643522,0.30516464,0.7244705,0.3942797,-0.49284852,0.555886,-0.023905799,0.21343447,0.02180235,0.6334958,0.5264744,0.614663,0.58146024,0.7064344,0.4219116,0.6680626,0.7121426,0.7259797,0.7731728
3.0,0.07752214,-0.3506896,0.30891925,0.73131555,0.39712206,-0.4967957,0.5615035,-0.025153577,0.21444428,0.0227089,0.63011307,0.5230576,0.61120105,0.5781186,0.7047695,0.41744843,0.6647369,0.710803,0.7234289,0.77150255
2.0,0.07734281,-0.350973,0.3088246,0.7313508,0.3973013,-0.49690667,0.5613622,-0.024982512,0.21453619,0.02250535,0.63007593,0.5233969,0.6112406,0.57806176,0.70461446,0.41748703,0.66481674,0.71082526,0.7235097,0.77157134
1.0,0.07715185,-0.33532482,0.2959051,0.7074603,0.386942,-0.4829437,0.5420749,-0.021062352,0.21067363,0.019771963,0.6420078,0.5345909,0.6233448,0.5901099,0.7107692,0.43317854,0.6763797,0.715473,0.73233634,0.7772863
3.0,0.076839596,-0.33006322,0.29155958,0.6996937,0.3835294,-0.47853523,0.535711,-0.019735478,0.20920627,0.018650323,0.6459114,0.53842604,0.62744516,0.5943855,0.71273416,0.43852672,0.6803815,0.7170278,0.7354359,0.77923965
4.0,0.077340916,-0.35135645,0.30924493,0.73210806,0.39757085,-0.49738687,0.5620973,-0.025155023,0.214589,0.022582315,0.62967604,0.52290845,0.61081034,0.57776046,0.70443887,0.4170149,0.6644177,0.71063715,0.7232148,0.771389
1.0,0.07703701,-0.33896494,0.2987991,0.7129754,0.38936844,-0.48624387,0.5463775,-0.021870032,0.21147992,0.020198338,0.63924646,0.5322432,0.6206578,0.58741736,0.7093035,0.42957047,0.67386794,0.71447,0.7304617,0.776026
1.0,0.07743194,-0.33702296,0.29723376,0.7097208,0.38797334,-0.48402888,0.54375666,-0.021456249,0.21128404,0.02032958,0.6409362,0.5335294,0.6221945,0.58862877,0.7102589,0.43153638,0.6751743,0.7150685,0.731345,0.7766476
3.0,0.07773425,-0.34052163,0.30024052,0.71503156,0.39023355,-0.48696408,0.5481079,-0.022430748,0.21227233,0.021230705,0.6383016,0.5308048,0.61941487,0.58572775,0.708993,0.42789772,0.6724286,0.71400744,0.7291945,0.775268
3.0,0.077839755,-0.36013025,0.31655705,0.7453945,0.4032925,-0.50473166,0.5726388,-0.027515098,0.21701932,0.024713218,0.6232456,0.51655775,0.6041619,0.5708386,0.7011714,0.408336,0.6579011,0.7080803,0.7180983,0.7680734
1.0,0.07703264,-0.33719417,0.29749757,0.71052504,0.38822618,-0.48483545,0.54452586,-0.02154535,0.21099028,0.01993779,0.640465,0.53322536,0.62186575,0.5887582,0.70997185,0.4312031,0.67502946,0.7149174,0.73135686,0.7766053
3.0,0.0775453,-0.3507987,0.3086809,0.7309319,0.3971193,-0.49647668,0.5609482,-0.02497141,0.21461701,0.022708684,0.63033724,0.5235258,0.6114464,0.5780643,0.7047978,0.41765317,0.6649353,0.71092314,0.72354966,0.7715889
1.0,0.07777697,-0.3372867,0.29765582,0.7102006,0.38809326,-0.4840409,0.544094,-0.0216702,0.21147346,0.020775914,0.6407777,0.5330918,0.62195826,0.5881698,0.71031207,0.4310751,0.67482805,0.7150153,0.7310061,0.77640194
3.0,0.077401355,-0.3497618,0.30798304,0.7297105,0.39650527,-0.49590856,0.56009555,-0.024801604,0.21419773,0.022388257,0.6309095,0.5240158,0.6120663,0.57892877,0.7051115,0.41851738,0.66559607,0.71114975,0.7241084,0.77193296
3.0,0.07762979,-0.35476974,0.31216168,0.7373193,0.3997859,-0.50020146,0.56623393,-0.026132494,0.21555483,0.023516156,0.62717366,0.5203382,0.608197,0.57499206,0.70320797,0.41354415,0.6618298,0.70964694,0.7211716,0.7700531
3.0,0.07768293,-0.35590583,0.31307924,0.7390103,0.4005219,-0.50112736,0.5675295,-0.026420817,0.21586323,0.023773141,0.6263656,0.51957816,0.6073786,0.5741123,0.7027897,0.41244057,0.6610299,0.70933944,0.72054714,0.7696367
4.0,0.077586845,-0.35599768,0.31304234,0.73903805,0.4005906,-0.50120974,0.5675035,-0.026344344,0.21587574,0.023662403,0.6263305,0.51970506,0.60738605,0.5741165,0.7027224,0.41246784,0.6610623,0.70934105,0.7205844,0.7696677
1.0,0.07754718,-0.3371827,0.29733312,0.70981663,0.3880411,-0.48398614,0.5437915,-0.021487616,0.21141326,0.020474747,0.6409129,0.533469,0.6221312,0.58843243,0.71025735,0.43141267,0.6750668,0.71505487,0.7312309,0.7765844
2.0,0.07756139,-0.34764317,0.30611122,0.7261029,0.3950227,-0.4936387,0.557083,-0.024172023,0.21387604,0.022205688,0.63272834,0.5257338,0.6138501,0.58041996,0.70605993,0.42077294,0.6672088,0.7118505,0.72526824,0.7727171
1.0,0.07755489,-0.338842,0.29885894,0.712612,0.389173,-0.4856671,0.5461465,-0.021987572,0.21174997,0.020768084,0.63949513,0.5320365,0.62069714,0.5871317,0.70957565,0.42958218,0.6737138,0.7144983,0.73021334,0.77591157
4.0,0.07760723,-0.34359702,0.30286485,0.7199967,0.39233437,-0.49001974,0.5522081,-0.023233779,0.21289068,0.021601208,0.63578194,0.5284666,0.61690885,0.5834544,0.70768464,0.4247185,0.67010593,0.7130303,0.7274703,0.7741394
4.0,0.077401355,-0.34730428,0.30586368,0.7257642,0.39484838,-0.49358374,0.55690205,-0.024118826,0.21366048,0.02196744,0.63286215,0.52588797,0.6140202,0.5807916,0.70610225,0.42105925,0.6674433,0.7118996,0.72550327,0.7728614
4.0,0.07739568,-0.34439215,0.30341804,0.7212171,0.3929006,-0.4909022,0.55319494,-0.0233372,0.21298724,0.021480888,0.63512367,0.52805233,0.6163182,0.58300227,0.70727724,0.42402223,0.66961825,0.7127864,0.72714627,0.7739303
1.0,0.07767238,-0.33506986,0.29562032,0.7065448,0.38660917,-0.48192298,0.54104733,-0.020988956,0.21096972,0.020285614,0.64261067,0.5349949,0.6238375,0.5899704,0.71117115,0.43353114,0.676636,0.7157327,0.73238593,0.777318
3.0,0.07766281,-0.3331293,0.29409826,0.70369965,0.38534275,-0.48028538,0.5388679,-0.02057144,0.2104815,0.019982882,0.6440198,0.53620523,0.6252286,0.59145874,0.7119104,0.43543932,0.6779655,0.71624136,0.73340017,0.77799416
1.0,0.07730149,-0.3357428,0.2959963,0.7075529,0.38712242,-0.48283583,0.5419695,-0.020997368,0.21099389,0.01996588,0.64198923,0.5347063,0.62328917,0.58971065,0.71072567,0.43303192,0.6762432,0.71546924,0.7321653,0.7772102
2.0,0.07766936,-0.34873185,0.3071916,0.7280074,0.39575675,-0.4946797,0.558633,-0.02458188,0.21411389,0.022535063,0.63182,0.52471215,0.61291873,0.5795104,0.70566046,0.4194974,0.66629857,0.7115077,0.72456557,0.77222663
4.0,0.0777325,-0.36513552,0.3206212,0.75313354,0.4066535,-0.5093148,0.5788112,-0.028759494,0.21819228,0.025487259,0.6194382,0.51310486,0.60036707,0.5672009,0.6991174,0.40355185,0.65432286,0.70658356,0.7153744,0.7663093
1.0,0.07767619,-0.34054872,0.30026257,0.7151284,0.39027676,-0.4870453,0.5481281,-0.022428185,0.21223247,0.02117116,0.63827074,0.53084046,0.61942405,0.58574903,0.70895475,0.42785734,0.6724605,0.71402794,0.72923493,0.7752764
2.0,0.077061705,-0.3534375,0.31070828,0.73513204,0.39899176,-0.49934497,0.56441754,-0.02548936,0.21499658,0.022572331,0.6281385,0.5218477,0.6093788,0.5764187,0.7035044,0.4151932,0.66314703,0.7100787,0.7223073,0.7707956
3.0,0.077536434,-0.36041877,0.3167317,0.74598026,0.4035611,-0.50532717,0.5731563,-0.02751048,0.21690178,0.02438984,0.6228884,0.51645464,0.60391223,0.5708411,0.7009108,0.40811747,0.65777993,0.70796436,0.7180881,0.76806116
1.0,0.077441335,-0.33544195,0.29600507,0.7074171,0.3869362,-0.48267132,0.5419285,-0.021104023,0.21088812,0.020105362,0.6420923,0.53454775,0.6233612,0.5898225,0.71088266,0.433076,0.67627954,0.7155099,0.73217976,0.77718663
3.0,0.07717797,-0.3324407,0.29347008,0.7029511,0.3850042,-0.4802104,0.53830177,-0.0203107,0.2100226,0.019356094,0.64431155,0.5367938,0.6256999,0.592323,0.7119593,0.43617496,0.6785942,0.71638733,0.73399395,0.77834564
2.0,0.07778601,-0.35288098,0.3105141,0.7341296,0.39845905,-0.49818367,0.5635678,-0.025594734,0.2152507,0.023362532,0.62878263,0.5218345,0.6097775,0.5763093,0.7040645,0.4155019,0.663259,0.7102746,0.722207,0.77073574
1.0,0.0775589,-0.34136823,0.30095327,0.7165099,0.39085177,-0.4879608,0.5492851,-0.02263318,0.2123369,0.021175511,0.6375495,0.53021866,0.61873806,0.58520454,0.7085719,0.4270101,0.67185795,0.7137518,0.7288127,0.774989
3.0,0.07728947,-0.3393462,0.2989862,0.713116,0.3895214,-0.48614213,0.54647774,-0.021894984,0.21182778,0.020518057,0.639185,0.53210676,0.62047064,0.58695495,0.70928466,0.42935696,0.67357695,0.71439207,0.73015416,0.7758936
2.0,0.07751284,-0.34696034,0.3054878,0.7249803,0.39456496,-0.49303165,0.55622727,-0.02395764,0.21371701,0.022028677,0.6332521,0.5262631,0.6143715,0.58097184,0.7063102,0.42152196,0.6677168,0.71203107,0.7256614,0.7729958
2.0,0.077808045,-0.35559878,0.31299073,0.73871523,0.40031555,-0.500869,0.56732243,-0.026461363,0.21579698,0.02388955,0.62653995,0.51956046,0.60752445,0.5742405,0.7029588,0.4125767,0.661132,0.709405,0.7206043,0.7696525
2.0,0.077300094,-0.34731376,0.30621427,0.72643226,0.3949556,-0.49412137,0.55766016,-0.02433151,0.21344045,0.021898963,0.63249546,0.52534515,0.6136823,0.5808143,0.7059916,0.42070776,0.667189,0.7117489,0.7253673,0.7727394
