label,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
2.0,0.363328,0.7829108,-0.69172627,-0.4179235,-0.5466627,0.5924148,0.37951693,-0.62458205,0.6373141,0.7421898,0.69973475,0.40887514,0.55721813,0.7297032,0.5110865,0.6814293,0.72014743,0.4468128,0.51325476,0.45409045
0.0,0.36579746,0.7897711,-0.69803154,-0.42135262,-0.5510695,0.59786797,0.3854356,-0.62994194,0.6431736,0.75223404,0.69624346,0.4052667,0.55448276,0.72656983,0.50675416,0.67965937,0.7177467,0.4431212,0.5106462,0.44999012
1.0,0.32698086,0.71469766,-0.62970114,-0.39661247,-0.501981,0.5577898,0.35033575,-0.5733429,0.58374345,0.69545954,0.7194261,0.44149894,0.5911469,0.7406701,0.53061306,0.7057228,0.73880774,0.47136763,0.5410836,0.48489127
2.0,0.38217884,0.82109314,-0.7265805,-0.4321404,-0.57218516,0.6151366,0.40080333,-0.65413713,0.668332,0.777349,0.68658566,0.3908917,0.5400367,0.7196738,0.49647078,0.6688312,0.7089888,0.431505,0.49859402,0.43563724
0.0,0.3460853,0.7513761,-0.66313744,-0.40877807,-0.52595764,0.5773222,0.36742723,-0.6009344,0.6128237,0.72360986,0.70822686,0.42343667,0.5730294,0.7337464,0.5188316,0.6928409,0.7285968,0.45726302,0.52604073,0.46746504
1.0,0.3594437,0.7774124,-0.68686795,-0.41722637,-0.54289466,0.5913627,0.3795607,-0.6203992,0.63341653,0.7429735,0.70010304,0.4109859,0.5603942,0.72893757,0.5106304,0.68389165,0.7212251,0.44761917,0.51551074,0.45560113
2.0,0.33525676,0.7276624,-0.6413994,-0.39899564,-0.51051474,0.5617456,0.35265642,-0.58318675,0.5936508,0.69801056,0.7174432,0.4357479,0.58371186,0.741067,0.5299271,0.70022523,0.73582006,0.4680637,0.53543437,0.4801328
0.0,0.37217316,0.802056,-0.70928925,-0.42551208,-0.5592528,0.6047851,0.39137173,-0.6392024,0.6530249,0.7619818,0.69243044,0.39951822,0.54877585,0.7239312,0.5027048,0.6754376,0.7142777,0.43854922,0.5058452,0.44439012
1.0,0.34773028,0.75406736,-0.66556543,-0.40900338,-0.5275595,0.5780329,0.36755407,-0.6027434,0.6147357,0.7231848,0.70779645,0.42229357,0.5713972,0.73421186,0.5189634,0.6917568,0.7279404,0.45680985,0.5247994,0.46677366
2.0,0.32463783,0.70823747,-0.62375844,-0.39330792,-0.49789244,0.5525254,0.34498084,-0.56861836,0.5784553,0.68592507,0.7226624,0.44520423,0.5937892,0.74358296,0.5348924,0.7073675,0.74101126,0.47496384,0.5436015,0.48891285
0.0,0.36356807,0.78457886,-0.693287,-0.41896963,-0.54758036,0.5941926,0.38163212,-0.62582225,0.638806,0.74563354,0.69847894,0.40788442,0.55663687,0.728599,0.5095351,0.68119156,0.71940506,0.4456333,0.51259816,0.45290112
1.0,0.3472441,0.7540328,-0.6655735,-0.40941113,-0.5274406,0.5787925,0.36852008,-0.6026384,0.61481416,0.7249774,0.7072486,0.42211503,0.5716344,0.73355716,0.51810336,0.6920465,0.72774625,0.45639727,0.52484274,0.4664603
2.0,0.33932462,0.7373926,-0.65035576,-0.40336615,-0.51675963,0.56877387,0.35938767,-0.59031445,0.6015234,0.70987254,0.71319604,0.4304955,0.5794908,0.737572,0.52464324,0.69742244,0.73270655,0.4632939,0.53159416,0.47468102
0.0,0.35279632,0.7649407,-0.67553455,-0.41322988,-0.5346217,0.58493316,0.37406513,-0.61091375,0.6235596,0.7341488,0.7037411,0.41682017,0.56645685,0.7311284,0.5142828,0.6883152,0.7246443,0.45209002,0.5204855,0.46120867
0.0,0.34296536,0.74517405,-0.65750825,-0.4062745,-0.5217233,0.5736396,0.36385816,-0.5960253,0.60777533,0.71733904,0.7103345,0.42650926,0.5758552,0.735546,0.5214072,0.6949401,0.7303599,0.45994303,0.52843213,0.47073975
0.0,0.3419431,0.7462283,-0.6586026,-0.4078346,-0.52201474,0.5768111,0.36759433,-0.5964426,0.60897684,0.72400445,0.7082157,0.42532554,0.5760526,0.73324734,0.51827997,0.6955137,0.7293632,0.4581855,0.52805424,0.46920353
0.0,0.35911804,0.77941257,-0.6889032,-0.4196313,-0.5442828,0.5954095,0.38440818,-0.6220034,0.63581693,0.75238806,0.69771767,0.4093057,0.5604006,0.7255734,0.5066413,0.6839931,0.72001195,0.44509742,0.51491493,0.45312893
0.0,0.35019594,0.75771886,-0.66879165,-0.4098223,-0.530141,0.5790299,0.36828932,-0.605778,0.6175401,0.72416335,0.7073569,0.4207998,0.5694048,0.73416275,0.518754,0.69014674,0.7271762,0.45588005,0.5233517,0.46535027
0.0,0.35507548,0.76857895,-0.6787828,-0.41408294,-0.5371093,0.5861787,0.37488684,-0.6137555,0.6263144,0.7352738,0.7030899,0.41527086,0.56450987,0.73102444,0.51388353,0.6868267,0.72380227,0.45113605,0.51901823,0.45983723
0.0,0.3458888,0.7512938,-0.66308355,-0.40858543,-0.52571183,0.5773247,0.36733556,-0.60066867,0.6126931,0.72314924,0.7081373,0.42344707,0.57300043,0.7339594,0.51892865,0.69295746,0.72854465,0.45735934,0.5259872,0.46764243
0.0,0.33939663,0.73832303,-0.65125585,-0.4037481,-0.51711774,0.569771,0.3603393,-0.590755,0.6022575,0.7112442,0.7124728,0.42989275,0.57908946,0.73720515,0.5239076,0.69733685,0.7322629,0.4627429,0.5311425,0.47417974
0.0,0.36685574,0.78886604,-0.6970389,-0.42028207,-0.5510776,0.595392,0.38262686,-0.62977123,0.64225805,0.74792975,0.6982524,0.406213,0.5545847,0.7279962,0.50903445,0.67910755,0.7187064,0.44441625,0.5111467,0.45095208
0.0,0.3277195,0.720187,-0.6348406,-0.40070403,-0.5053327,0.5647792,0.35815254,-0.577221,0.5887376,0.7098121,0.715293,0.43771684,0.58972067,0.7358913,0.52428716,0.7051225,0.73634535,0.4669569,0.5391283,0.4802795
0.0,0.35892618,0.77764803,-0.6871041,-0.41767132,-0.54287314,0.59239334,0.3806808,-0.62039435,0.63369477,0.74493545,0.6993314,0.41063702,0.56049263,0.72827893,0.5096245,0.6841911,0.72086614,0.44715935,0.51540434,0.4552449
0.0,0.37381756,0.80657625,-0.71352375,-0.42808354,-0.56242573,0.6088705,0.39583725,-0.64289904,0.65721416,0.7702116,0.6900249,0.39704788,0.5472195,0.7211981,0.49931744,0.6742646,0.71265996,0.4358305,0.50421137,0.4413813
0.0,0.35252956,0.7635923,-0.6742652,-0.41234958,-0.5338043,0.58345956,0.3724224,-0.60992396,0.62235296,0.7312371,0.704684,0.41764793,0.566883,0.7320789,0.5155745,0.6885294,0.72521096,0.45304114,0.5209931,0.4621933
0.0,0.3762126,0.81027085,-0.7167934,-0.42908955,-0.5650345,0.6100296,0.39692327,-0.6460347,0.66005003,0.771704,0.68939984,0.39559978,0.545326,0.7209225,0.4988626,0.67269796,0.71186596,0.43476984,0.502821,0.43987334
0.0,0.35768297,0.7747995,-0.68451965,-0.41705143,-0.5412687,0.59084576,0.37968117,-0.6186007,0.63160217,0.74377924,0.7003381,0.4120115,0.5619848,0.72838473,0.5103023,0.6850296,0.72178394,0.4479551,0.516665,0.45620328
0.0,0.33923912,0.73720676,-0.6501932,-0.403193,-0.5165843,0.5685927,0.3591701,-0.59012014,0.60134935,0.70937806,0.7132873,0.430601,0.5795293,0.7377533,0.5248395,0.6974777,0.73275936,0.46343422,0.53163546,0.47485194
0.0,0.21622895,0.4706881,-0.40588918,-0.3020815,-0.35303292,0.40818703,0.21511623,-0.4034863,0.39813933,0.46291518,0.8159713,0.587736,0.7183846,0.798296,0.6444294,0.7834086,0.8107869,0.5899564,0.6499623,0.62437856
0.0,0.370535,0.79797935,-0.705437,-0.4235884,-0.5565388,0.6014169,0.38827956,-0.6362507,0.64951634,0.75632936,0.69433206,0.4016972,0.5503549,0.72573084,0.5051592,0.67655313,0.71566427,0.44060037,0.5073999,0.4466608
0.0,0.3512041,0.7615475,-0.67241204,-0.41182232,-0.53236043,0.58268535,0.37193125,-0.60833186,0.62076116,0.7303997,0.7050161,0.41854385,0.56794196,0.7322306,0.5158571,0.6893932,0.7256699,0.45362368,0.52180207,0.46301305
0.0,0.3424582,0.74181086,-0.6542989,-0.40354854,-0.5196055,0.5693467,0.35907918,-0.59357023,0.6047039,0.70835453,0.7129796,0.4287507,0.5766829,0.738621,0.52541757,0.6953811,0.73180854,0.4627566,0.5295741,0.4736098
0.0,0.3391798,0.7369749,-0.6499577,-0.4030012,-0.5164267,0.5682808,0.3588524,-0.589961,0.6011275,0.70873636,0.7134404,0.43076146,0.5795778,0.73797953,0.525113,0.69752324,0.7328515,0.46363395,0.531709,0.47505528
0.0,0.34010434,0.7385344,-0.6513828,-0.40343982,-0.5174937,0.5689892,0.3593375,-0.5911261,0.60234594,0.70958,0.7130953,0.4300242,0.57878125,0.7378042,0.5247792,0.69691247,0.7324603,0.46313643,0.53107125,0.4743954
0.0,0.36204904,0.78241545,-0.6914122,-0.419101,-0.5463189,0.5941894,0.38219896,-0.62434864,0.63747454,0.74750936,0.6985181,0.4086179,0.5581095,0.7276592,0.50879407,0.6821565,0.719832,0.44562408,0.51359695,0.45313776
0.0,0.35153496,0.7634185,-0.6741941,-0.41347492,-0.53370476,0.58515483,0.37485665,-0.60990965,0.62262726,0.73605835,0.70356244,0.41730195,0.5675692,0.7302467,0.5134744,0.689122,0.72486454,0.4519588,0.5212194,0.46126348
0.0,0.3511361,0.762586,-0.67343307,-0.4130212,-0.53308976,0.5845544,0.37417704,-0.60918176,0.6218953,0.7347766,0.7038936,0.417729,0.56789035,0.73066723,0.5139767,0.6893928,0.72511,0.45241645,0.52150697,0.46180633
0.0,0.3488629,0.7572317,-0.6684768,-0.41080952,-0.5296719,0.5807396,0.3705697,-0.60528016,0.6174811,0.7286074,0.7061442,0.42054152,0.57022506,0.73246133,0.5166617,0.6909536,0.7268444,0.45491228,0.5236485,0.46465686
0.0,0.3540188,0.76638633,-0.67679083,-0.41340536,-0.53573036,0.5849744,0.3739116,-0.61218274,0.6246271,0.7337846,0.703829,0.41632658,0.56558615,0.7313618,0.5145687,0.68753266,0.72445375,0.45190072,0.51992303,0.46076998
0.0,0.37203363,0.7919833,-0.69935966,-0.41521078,-0.55275995,0.5887977,0.3737089,-0.63176036,0.6428106,0.727254,0.70302343,0.40666237,0.55030626,0.7363582,0.51843214,0.6761634,0.71932167,0.44877207,0.5090173,0.45428672
0.0,0.35997438,0.77941555,-0.6887584,-0.41866618,-0.54430306,0.59358966,0.38207224,-0.62203234,0.63532865,0.74776226,0.6987847,0.40976563,0.5598414,0.72730213,0.5086144,0.68349427,0.7204318,0.44614363,0.51482606,0.45402265
0.0,0.34712544,0.7543246,-0.66584826,-0.41008097,-0.52774787,0.5796034,0.36968473,-0.60304224,0.6152282,0.72736907,0.706763,0.42183214,0.5717684,0.7326573,0.51712203,0.6921079,0.7275563,0.4558003,0.52484703,0.46584246
0.0,0.34719408,0.75318027,-0.66478777,-0.4086073,-0.5268607,0.5776014,0.36708692,-0.6019285,0.61399746,0.7222697,0.7080264,0.42269734,0.5717943,0.73450077,0.5192983,0.6921091,0.7281488,0.45718208,0.52510434,0.4672757
0.0,0.35251725,0.76236385,-0.67302334,-0.41107273,-0.5329875,0.581371,0.37010577,-0.6090467,0.6210706,0.7266868,0.7059158,0.41858897,0.5670183,0.73370653,0.517577,0.6885949,0.7258326,0.45435607,0.5213753,0.46347943
0.0,0.33681756,0.7309605,-0.6444402,-0.39977324,-0.51241267,0.5634555,0.35388044,-0.5853356,0.5961219,0.69959563,0.7163241,0.43408805,0.5819371,0.7408729,0.52909774,0.6991646,0.7348222,0.46698347,0.5339317,0.47885704
0.0,0.33884698,0.73655057,-0.64961743,-0.40303147,-0.51615846,0.5683934,0.35896218,-0.5895752,0.60085106,0.7091338,0.71341294,0.43087828,0.57989126,0.737772,0.52491504,0.6977383,0.7329157,0.46362934,0.5319049,0.4751248
0.0,0.35899377,0.7756221,-0.6851511,-0.4161669,-0.541775,0.58946836,0.37767112,-0.6191647,0.6318263,0.7395434,0.7012637,0.41207042,0.56099737,0.7300647,0.51218,0.6842297,0.72195107,0.44876394,0.516201,0.45678714
0.0,0.35407454,0.76653063,-0.6768949,-0.41326678,-0.53572583,0.58486146,0.37368867,-0.6122045,0.6246308,0.73315424,0.70382607,0.41629937,0.56542,0.73164773,0.51477516,0.68750024,0.72440624,0.4520248,0.5198137,0.46089533
0.0,0.35174847,0.7625826,-0.6733381,-0.41230977,-0.5331208,0.5832976,0.37260133,-0.6092342,0.6216283,0.7316452,0.7046727,0.4180468,0.5675024,0.731844,0.5153749,0.6890296,0.7253905,0.45314127,0.52143556,0.46241096
0.0,0.36325723,0.7857349,-0.6944697,-0.42064542,-0.54842675,0.59676886,0.38493538,-0.6268896,0.64029515,0.75206286,0.69686806,0.40687436,0.5567435,0.72626686,0.50681823,0.68129855,0.71866494,0.4439131,0.51229864,0.45123005
0.0,0.36574543,0.78875214,-0.69706976,-0.42040074,-0.55037,0.59643435,0.38365418,-0.62904954,0.64212954,0.7489193,0.697198,0.4059475,0.55467427,0.72772664,0.50818187,0.6797463,0.7182454,0.44407722,0.5109722,0.4509684
0.0,0.34198558,0.736971,-0.6497302,-0.3991604,-0.5166444,0.5627807,0.35178354,-0.59009504,0.60040164,0.6943912,0.7172296,0.43203318,0.577731,0.7434704,0.5318474,0.69589806,0.7339348,0.46711773,0.53109324,0.4779915
0.0,0.35200232,0.7617932,-0.6725757,-0.41100216,-0.53255403,0.58152634,0.37008736,-0.6083945,0.6206434,0.7268513,0.7058173,0.41872388,0.5673845,0.73358697,0.51738304,0.68892896,0.7258803,0.45444405,0.52158165,0.46370018
0.0,0.34919003,0.7569157,-0.6681347,-0.41004717,-0.52946484,0.5795803,0.36904362,-0.60499376,0.6170119,0.7256541,0.7068889,0.42093062,0.57004815,0.73355085,0.5179524,0.6907761,0.7271425,0.4556744,0.5236874,0.46536458
0.0,0.34620416,0.74904585,-0.6608579,-0.4058516,-0.52426624,0.573075,0.36236247,-0.59900343,0.610366,0.7134991,0.71080184,0.42526856,0.5730891,0.7374185,0.5232485,0.6928676,0.7297936,0.46008268,0.52661663,0.47028896
0.0,0.3374716,0.7341189,-0.6474029,-0.402317,-0.51453304,0.5672446,0.35804504,-0.587736,0.5989332,0.7076471,0.7140371,0.4320382,0.58113694,0.7381043,0.525515,0.6986576,0.7335497,0.46447307,0.5329074,0.4762109
0.0,0.24579182,0.5350098,-0.46508163,-0.32588267,-0.39124438,0.44582784,0.2481262,-0.44672418,0.44584918,0.5194597,0.7904024,0.54564375,0.68188953,0.78568125,0.61454326,0.7623478,0.79231274,0.55723614,0.6190271,0.5858216
0.0,0.28448963,0.6230783,-0.54568785,-0.36212873,-0.4446999,0.5016287,0.29939482,-0.50772685,0.51207006,0.60867214,0.7536761,0.4919662,0.6364349,0.76284087,0.5700268,0.73505217,0.7660936,0.5126464,0.5801214,0.53364056
0.0,0.34716535,0.7541506,-0.66567135,-0.40957862,-0.52752364,0.5790844,0.36882752,-0.6027155,0.61493754,0.7255923,0.7070329,0.42199808,0.5716435,0.73333734,0.51779693,0.69209075,0.7276515,0.45625287,0.5248101,0.46631855
0.0,0.30136618,0.6650047,-0.5842117,-0.37988418,-0.46991178,0.53100836,0.32694417,-0.5365368,0.54449123,0.6562354,0.73486656,0.46726424,0.6164066,0.7500743,0.5473138,0.7231706,0.7526913,0.49145553,0.5621384,0.509516
0.0,0.33542022,0.72917575,-0.6428546,-0.399307,-0.5110539,0.56310004,0.35345945,-0.5836781,0.59465396,0.698921,0.7163248,0.4347889,0.58290774,0.7410011,0.5291225,0.7000739,0.73510563,0.4675349,0.5345988,0.47970328
0.0,0.34237853,0.74787146,-0.6601231,-0.409086,-0.5232079,0.57870114,0.3697707,-0.59781414,0.6105522,0.7282265,0.7071661,0.42428574,0.57563466,0.7317966,0.5165355,0.6952016,0.7287132,0.4569233,0.52752495,0.4678129
0.0,0.36113083,0.77650994,-0.6857497,-0.41417968,-0.54237634,0.58656657,0.37358558,-0.61973524,0.63178456,0.731103,0.70331323,0.4124546,0.55948097,0.7333585,0.5159825,0.6829914,0.72241837,0.45061278,0.51556826,0.45822576
0.0,0.35814342,0.7738597,-0.6835132,-0.4155817,-0.54066336,0.58838797,0.3767763,-0.61792624,0.6304182,0.73810273,0.70187354,0.41294372,0.5618274,0.7304425,0.51281446,0.6848015,0.72248,0.44945377,0.5169236,0.45759356
0.0,0.34587333,0.74981236,-0.661632,-0.4068721,-0.5246526,0.5747869,0.364326,-0.59945714,0.61114264,0.71717876,0.70962054,0.42457518,0.57309306,0.73610866,0.52150047,0.6930276,0.72927475,0.45904246,0.52637625,0.4693395
0.0,0.35019186,0.75777674,-0.66889757,-0.40932822,-0.5299078,0.57883054,0.3676173,-0.6054002,0.61740255,0.7225066,0.7074047,0.42078108,0.56914836,0.7348478,0.5192871,0.69015425,0.72712046,0.45621952,0.5231431,0.46578568
0.0,0.35746565,0.77351505,-0.6832726,-0.41595602,-0.5403695,0.5891216,0.37769598,-0.6175663,0.6303024,0.73995155,0.7013493,0.41287094,0.5622478,0.7297223,0.5119204,0.6852147,0.72234905,0.44908926,0.5170876,0.45737296
0.0,0.35201657,0.7619031,-0.6726496,-0.41142386,-0.5327556,0.5818091,0.3708254,-0.60877603,0.6208923,0.7283365,0.7056596,0.41864967,0.56749296,0.73301065,0.5168805,0.68890125,0.7258509,0.45405743,0.52164996,0.46325976
0.0,0.3453189,0.7480946,-0.66003954,-0.40601325,-0.52360356,0.57332325,0.36286342,-0.5982424,0.6097276,0.714662,0.71057385,0.4255459,0.5737901,0.73688316,0.5226656,0.6934269,0.72989756,0.45998767,0.5270586,0.47036335
0.0,0.3369997,0.73336047,-0.64670384,-0.40207303,-0.5139857,0.5668792,0.35780603,-0.5871617,0.598328,0.7071498,0.7141856,0.43240348,0.581506,0.73822975,0.5257021,0.6989673,0.7337304,0.46473,0.53320646,0.47655225
0.0,0.3666693,0.7905938,-0.6987848,-0.42147458,-0.5517925,0.5978985,0.38526544,-0.6306678,0.6438364,0.752158,0.6964651,0.40499046,0.55404514,0.72662395,0.5069441,0.6791168,0.7177155,0.4429894,0.5103675,0.44969893
0.0,0.36540622,0.7905733,-0.6989252,-0.42292392,-0.5517802,0.600274,0.3886028,-0.63080287,0.6444832,0.7586073,0.69482386,0.40441173,0.5547862,0.7242058,0.50414133,0.67982656,0.71713346,0.44149,0.510497,0.44841605
0.0,0.3528362,0.7646635,-0.6752671,-0.41277838,-0.534379,0.584342,0.37325078,-0.6106012,0.62320626,0.73251504,0.7040968,0.41705146,0.56641483,0.73173255,0.51495314,0.6883057,0.7247984,0.45252165,0.52052903,0.4616513
0.0,0.3540653,0.7665631,-0.6769332,-0.41352624,-0.53585863,0.58511007,0.37407395,-0.61234766,0.6247611,0.7340935,0.70372146,0.41623628,0.5655263,0.7312668,0.51442623,0.6875026,0.724389,0.4518112,0.5198682,0.46066028
0.0,0.35337743,0.7656232,-0.6761235,-0.4132008,-0.53510004,0.5848663,0.37378228,-0.6114335,0.624002,0.73353404,0.7038169,0.416601,0.5659948,0.7314185,0.5145633,0.68794847,0.7245536,0.4521127,0.52018976,0.46112448
0.0,0.36428356,0.78692853,-0.6955286,-0.4208817,-0.5493872,0.5969345,0.38483495,-0.6278988,0.6411824,0.752047,0.6969435,0.4064415,0.5561027,0.7263393,0.5069317,0.68065804,0.7185194,0.4437206,0.51187253,0.45084047
0.0,0.3559754,0.7687567,-0.6788438,-0.41312736,-0.53725064,0.58467346,0.3728754,-0.61388755,0.6261182,0.73122996,0.70411414,0.41557714,0.56391877,0.73257315,0.5157106,0.6863012,0.72410333,0.45205787,0.5188336,0.46058673
0.0,0.3155375,0.6845873,-0.6020563,-0.38193375,-0.48327878,0.534635,0.32734612,-0.55168724,0.5597235,0.6549247,0.73395663,0.45860034,0.60407484,0.752721,0.5492145,0.71375835,0.74873626,0.48753932,0.553001,0.5030406
0.0,0.36119133,0.78095716,-0.69009066,-0.41840488,-0.5451838,0.5933368,0.38130537,-0.62305206,0.63621604,0.74570686,0.69892466,0.40930393,0.5587015,0.7282422,0.5094515,0.682721,0.7201895,0.44630113,0.51408994,0.4539943
0.0,0.34069404,0.741699,-0.65437376,-0.40540886,-0.51930773,0.5724825,0.36301315,-0.5932411,0.605073,0.7160626,0.71086836,0.4280147,0.5777265,0.7357235,0.5217917,0.69643414,0.7311238,0.46095377,0.5298396,0.47216472
0.0,0.3476823,0.7540693,-0.6655657,-0.40897918,-0.5275055,0.5780361,0.36758643,-0.6027217,0.6147208,0.7231315,0.7077627,0.42229256,0.5713808,0.73424906,0.51897115,0.6917827,0.72791886,0.4568113,0.52478385,0.46679148
1.0,0.3417438,0.74327296,-0.6557663,-0.4059633,-0.5205157,0.573051,0.36354262,-0.59463775,0.60633373,0.7170813,0.71060425,0.42733398,0.5769421,0.7354508,0.521462,0.69575,0.730795,0.46041644,0.5292611,0.47139856
1.0,0.34339494,0.7457299,-0.65796006,-0.40648693,-0.52222747,0.5737322,0.36395046,-0.5966092,0.6082032,0.7176141,0.710295,0.42630494,0.57557696,0.73547196,0.5213417,0.6946694,0.73027426,0.4598083,0.5282561,0.47047904
1.0,0.3404917,0.7425281,-0.65520144,-0.40643394,-0.51977575,0.57413846,0.3651304,-0.5938766,0.60596645,0.71994746,0.7098442,0.42732018,0.57772076,0.7343564,0.52010804,0.69652754,0.73062134,0.45985782,0.5295972,0.47110495
